title,node_id,path,short_description,uuid
"Licensing",19151,"/licensing","Learn how to apply to take the LSP Exam.","f1b6725f-a751-419d-bb22-e4e426a7a1ab"
"Mass BizWorks",18721,"/mass-bizworks","We can help your company grow and save money by connecting you to many money-saving services offered by the state, free for all businesses.","c0a79c4c-b33c-4231-926a-7a5cbec9fb9d"
"DCAMM Contractor Certification",18691,"/dcamm-contractor-certification","Are you a company seeking Division of Capital Asset Management and Maintenance (DCAMM) Certification to bid on public vertical construction projects? Find out how DCAMM Contractor Certification can assist you.","47364ad7-aa25-4de5-a435-847becaee21d"
"About DCAMM",18661,"/about-dcamm","Find information about the Division of Capital Asset Management and Maintenance (DCAMM).","ea1e15ca-0a50-4052-8696-d6dc0af37cd8"
"Rideshare Companies",18621,"/rideshare-companies","Learn how Massachusetts regulates rideshare companies or transportation network companies (TNCs).","6ead2b6e-2f16-4a06-a13f-a55c51757e5d"
"Complaints against an LSP",18606,"/complaints-against-an-lsp","If you think a Licensed Site Professional has acted inappropriately, or a non-LSP has acted as, advertised as, or otherwise held himself/herself out to be a LSP you can file a complaint with the LSP Board.","975f9bf2-6b80-4ad6-90b9-04a8327669c1"
"Public Safety Agencies Projects",18441,"/public-safety-agencies-projects","Find information about public safety projects managed by the Division of Capital Asset Management and Maintenance (DCAMM) that are planned, underway or recently completed.","c67e8cc4-87a5-400e-afc7-fde45c99ce17"
"Judicial Vacancies",18411,"/judicial-vacancies","Thank you for your interest in serving in the Massachusetts Judiciary. There are three vacancy lists: 1) Vacancies Open for Applications; 2) Current Vacancies; 3) Future Mandatory Retirements.","75bfe97b-7639-4dcc-8394-4f209be5f179"
"LSP Continuing Education",18351,"/lsp-continuing-education","If you are a LSP, you must earn continuing education credits to renew your license. These credits can only be earned by attending LSP Board-approved courses, conferences, or conference workshops.","861a6cab-d8fc-449a-abaf-7aa5bc82e50a"
"Take an Off-Highway Vehicle Safety Certificate Course",18316,"/take-an-off-highway-vehicle-safety-certificate-course","If you are under 18 years of age, you must take the OHV Safety and Responsibility Course to legally operate an Off-Highway Vehicle in Massachusetts.","c8f04af2-ecf6-41da-911b-de426c087044"
"Take a Boating Safety Course",18286,"/take-a-boating-safety-course","Boat Massachusetts is a recognized safety course that meets the National Boating Education Standards and is approved by the National Association of State Boating Law Administrators.","1851ecb4-702a-4b6f-9088-1a8b90822d70"
"Unemployment insurance (UI) claimant profiles",18091,"/unemployment-insurance-ui-claimant-profiles","Here you can find demographic information about unemployment insurance claimants for the state and each local workforce investment area. Please click on the link below to access reports.","e50a4c03-1a44-44eb-8742-e1170e85a587"
"Unemployment insurance (UI) trust fund report",18071,"/unemployment-insurance-ui-trust-fund-report","Information on the current and expected status of the Massachusetts unemployment insurance trust fund is available in these monthly reports.","65c22a5d-b275-4ff1-b2a5-4e39a5848680"
"Death Certificates",18011,"/death-certificates","A death certificate is a permanent public record of the disease or injury responsible for the death (the cause of death) and the explanation of how the cause arose (the manner of death).","3de61eda-953d-4618-9453-7ae79219552c"
"Sales and Use Tax for Businesses",18006,"/sales-and-use-tax-for-businesses","Learn what is and isn't subject to sales or use tax and how to register your business with the Department of Revenue.","268f40df-4f84-4505-8e66-81da4c3ed50f"
"Medical Use of Marijuana Program",18001,"/medical-use-of-marijuana-program","The Medical Use of Marijuana Program registers qualifying patients so they may access marijuana for medical use.","591b5bdf-2ad5-46fd-a6db-538075d52b1b"
"Minimum Wage Program",17931,"/minimum-wage-program","Learn about minimum wage laws, apply for a waiver, or file a complaint here.","96acc707-9c69-40b6-8b29-bb22b9f06858"
"Refugee Employment Services (RES)",17856,"/refugee-employment-services-res","Supported by federal and state funds, RES programs ensure successful employment for the refugees and immigrants in Massachusetts.","98272fe5-3dce-4f0c-8fce-61467b9cf94e"
"Crowd Manager Regulations and Training Program",17681,"/crowd-manager-regulations-and-training-program","Every Massachusetts nightclub, dance hall, discothèque or bar, with an occupant load of 100 persons or more must have a Crowd Manager in accordance with the state regulation.","7f08e22c-e19c-4a25-89a8-c0df1111a2ac"
"Black Bears in Massachusetts",17646,"/black-bears-in-massachusetts","Black bears are becoming increasingly common in Massachusetts and are moving further to the east.","af23c62c-312b-4613-9671-e1cce3cef795"
"Air Quality Permitting & Reporting",17636,"/air-quality-permitting-reporting","Applications and forms for complying with MassDEP permitting, registration, compliance certification, and reporting requirements.","35eecf80-dbe6-4701-a0cd-7e13636f0e0e"
"Find Massachusetts employers",17311,"/find-massachusetts-employers","Employer information is provided by Infogroup, Omaha, NE, 800.555.5211. © 2018 All Rights Reserved","7327374c-55bc-4b66-bb76-0bc4b118d6c9"
"Massachusetts Firefighting Academy (MFA)",17426,"/massachusetts-firefighting-academy-mfa","The Massachusetts Firefighting Academy provides fire training to municipal fire service personnel at no cost to cities and towns.","c7fc3a4e-8ccf-4027-abdf-5a211ea5ea11"
"Massachusetts occupational and industry projections",17221,"/massachusetts-occupational-and-industry-projections","The long term Massachusetts projections by occupation and industry for 2014-2024 are available statewide. Short term projections by occupation and industry for 2015-2017 are available statewide and for local Workforce Development Areas.","0b4064da-7cb9-412d-afd5-2d330faba147"
"Wildlife Rehabilitation",17111,"/wildlife-rehabilitation","Learn how to contact a rehabilitator or learn how to become licensed to treat wild animals.","31cc5433-51b4-451a-9b26-cf2fdc071ac0"
"On-site consultation program",16766,"/on-site-consultation-program","DLS offers a free service designed to help employers recognize and control possible safety and health hazards at their worksites, and assist in training employees.","d1d7a4b6-a6a1-448c-8f6f-c2fc317765c2"
"Natural Communities",16611,"/natural-communities","Groups of plants and associated animals classified and described by their dominant biological and physical features.","e6a633db-5e34-47d4-93ed-45ac19ebbf39"
"Trustee Taxes",16591,"/trustee-taxes","Learn about sales, meals, withholding, and other trustee taxes that organizations may collect on behalf of the state.","4a9377d2-321c-467c-9e0b-f988e455bff5"
"Prevailing Wage Program",16571,"/prevailing-wage-program","Hotline: (617) 626-6953, Email: DLSfeedback@state.ma.us","8bcbec4a-db53-4896-bd61-c7cbf629fed4"
"Mine Safety and Health Program",16566,"/mine-safety-and-health-program","Call (508) 616-0461 for any questions.","470cbbb7-ecd4-43d2-85b0-566149d7f9d2"
"Workers' Compensation for Insurers",16421,"/workers-compensation-for-insurers","Workers’ compensation insurers can learn about assessments, batch claims, and our document management system.","24d43fe6-852e-45c9-8cb0-6517c90d2328"
"For Customers of Moving, Towing, or Bus Companies",16361,"/for-customers-of-moving-towing-or-bus-companies","Learn about or file a complaint against a company.","4b6d5ccd-80f6-4dea-b57f-678229e9e62b"
"Estate Tax",16371,"/estate-tax","Find information about taxes you may need to pay on money or property you’ve received from an estate.","20ed63bd-23ea-4e61-922f-f84db8356817"
"Parole Records and Hearings",16211,"/parole-records-and-hearings","You can request public, personal, or client parole records depending on your authorization.","053de1d3-2705-4c64-a135-397f17fdc414"
"MassDEP Permitting & Reporting",15871,"/massdep-permitting-reporting","Apply for permits and approvals, certify environmental compliance, or submit required periodic reports.","4ee4572f-a28f-4e1f-9e40-2c0a00b4ad8b"
"DMH Statutes, Regulations, Expedited Inpatient Admissions & Other Policies",15721,"/dmh-statutes-regulations-expedited-inpatient-admissions-other-policies","Information on DMH Statutes, Regulations and Policies","7085af4f-a72c-426d-a1a0-d10ea619585e"
"DMH for Providers",15716,"/dmh-for-providers","Information and Resources for Providers","17b736db-e6c7-4ee9-a339-ddc94f25cec2"
"DMH Open Meeting Notices, Minutes, and Construction Contract Notices",15701,"/dmh-open-meeting-notices-minutes-and-construction-contract-notices","DMH Open Meetings, Minutes, and Construciton Contract Notices","e05e6eea-cf6a-41ad-b1eb-9afdd2d742f3"
"DMH Forms",15696,"/dmh-forms","Forms for both Providers and Individuals Served","aceb1f0b-b2a6-4d85-aca0-aeeed7f6aa1a"
"DMH Offices, Facilities, and Staff Directory",15686,"/dmh-offices-facilities-and-staff-directory","Contact and Location Information for the Department of Mental Health","391721f5-92e8-442d-91b9-c55216f28648"
"Operating Budgets (Current and Previous)",15681,"/operating-budgets-current-and-previous","Resources related to the Commonwealth's budget, including current and archived budget documents.","cd709860-6d63-46e9-ac2c-114bacb53d4a"
"State Transportation Library",15616,"/state-transportation-library","Whether you're a student or historian, you can browse the State Transportation Library's collection of over 20,000 titles for any information you may need.","1c893c61-4042-4a19-8046-73d3ac1196ae"
"Winter Weather Driving",15611,"/winter-weather-driving","Massachusetts is no stranger to winter weather. From learning how to shovel your driveway to learning about snow plows, make sure you are prepared for whatever may happen while on the road.","3c4d1753-a7c5-43b1-ad71-99fb9fd5bda5"
"Shellfish Sanitation and Management",15526,"/shellfish-sanitation-and-management","Learn about how shellfish is managed in Massachusetts.","f8ffa938-24e0-48ca-8b16-e869e62caad1"
"Energy Rebates & Incentives",15466,"/energy-rebates-incentives","Find energy rebates and incentives offered across state and federal agencies in the Commonwealth.","8b7f9b8d-85a4-4a35-8c93-7207fa77d159"
"Marine Fisheries Management",15496,"/marine-fisheries-management","Fishermen and other interested parties can learn more about our management process at the state, interstate, and federal level.","73bb2f0b-b647-4d3f-9624-ce295163c3eb"
"Seaport Economic Council Programs and Grants",15276,"/seaport-economic-council-programs-and-grants","Seaport Economic Council grants help the economic growth of coastal communities. Grants help to create jobs and build resilience to the impacts of climate change.","5719b41f-e937-4d79-92a1-9955409bde60"
"Essex Diversion Programs",15271,"/essex-diversion-programs","First time, non-violent offenders under 21 are offered services in lieu of prosecution. Non-violent drug-addicted offenders of any age are offered treatment on demand in lieu of prosecution.","e55404b3-b474-49a7-961b-bef16c136d54"
